#2-THETA,#INTENSITY
37.7,245
37.75,268
37.8,262
37.85,248
37.9,249
37.95,266
38,283
38.05,272
38.1,282
38.15,269
38.2,288
38.25,303
38.3,353
38.35,322
38.4,336
38.45,382
38.5,408
38.55,424
38.6,475
38.65,523
38.7,509
38.75,524
38.8,503
38.85,469
38.9,437
38.95,402
39,386
39.05,328
39.1,320
39.15,306
39.2,298
39.25,270
39.3,279
39.35,264
39.4,283
39.45,280
39.5,261
39.55,272
39.6,262
39.65,253
39.7,250
39.75,258
39.8,247
39.85,262
39.9,225
39.95,246
40,236
40.05,244
40.1,256
40.15,255
40.2,239
40.25,257
40.3,261
40.35,264
40.4,284
40.45,272
40.5,281
40.55,276
40.6,262
40.65,275
40.7,283
40.75,281
40.8,287
40.85,271
40.9,287
40.95,295
41,288
41.05,313
41.1,306
41.15,310
41.2,323
41.25,325
41.3,356
41.35,377
41.4,416
41.45,442
41.5,502
41.55,511
41.6,566
41.65,569
41.7,562
41.75,533
41.8,503
41.85,482
41.9,409
41.95,412
42,402
42.05,348
42.1,355
42.15,309
42.2,316
42.25,315
42.3,301
42.35,293
42.4,281
42.45,284
42.5,250
42.55,268
42.6,294
42.65,271
42.7,275
42.75,276
42.8,266
42.85,266
42.9,273
42.95,257
43,258
43.05,254
43.1,268
43.15,254
43.2,251
43.25,248
43.3,240
43.35,253
43.4,238
43.45,238
43.5,241
43.55,232
43.6,245
43.65,234
43.7,236
43.75,237
43.8,223
43.85,233
43.9,234
43.95,238
44,218
44.05,232
44.1,238
44.15,231
44.2,231
44.25,230
44.3,252
44.35,216
44.4,221
44.45,228
44.5,233
44.55,230
44.6,224
44.65,222
44.7,220
44.75,239
44.8,223
44.85,218
44.9,226
44.95,239
45,229
45.05,234
45.1,236
45.15,253
45.2,252
45.25,258
45.3,242
45.35,252
45.4,240
45.45,256
45.5,246
45.55,247
45.6,252
45.65,233
45.7,245
45.75,254
45.8,234
45.85,252
45.9,256
45.95,281
46,272
46.05,256
46.1,261
46.15,248
46.2,257
46.25,233
46.3,239
46.35,222
46.4,224
46.45,215
46.5,236
46.55,232
46.6,229
46.65,234
46.7,210
46.75,211
46.8,225
46.85,217
46.9,205
46.95,217
47,213
47.05,221
47.1,223
47.15,218
47.2,219
47.25,231
47.3,232
47.35,232
47.4,249
47.45,259
47.5,260
47.55,240
47.6,282
47.65,280
47.7,281
47.75,320
47.8,329
47.85,322
47.9,309
47.95,335
48,276
48.05,300
48.1,292
48.15,263
48.2,255
48.25,271
48.3,248
48.35,275
48.4,258
48.45,236
48.5,230
48.55,219
48.6,243
48.65,232
48.7,230
48.75,217
48.8,208
48.85,239
48.9,238
48.95,209
49,209
49.05,214
49.1,223
49.15,208
49.2,225
49.25,213
49.3,226
49.35,248
49.4,264
49.45,249
49.5,244
49.55,248
49.6,236
49.65,228
49.7,239
49.75,238
49.8,248
49.85,237
49.9,221
49.95,235
50,238
50.05,243
50.1,209
50.15,234
50.2,223
50.25,208
50.3,216
50.35,243
50.4,231
50.45,245
50.5,239
50.55,220
50.6,223
50.65,226
50.7,213
50.75,224
50.8,235
50.85,217
50.9,234
50.95,205
51,217
51.05,215
51.1,220
51.15,206
51.2,216
51.25,230
51.3,221
51.35,226
51.4,235
51.45,211
51.5,221
51.55,234
51.6,219
51.65,219
51.7,198
51.75,224
51.8,210
51.85,194
51.9,279
51.95,264
52,271
